X	Y	Z	Scalar_field	Scalar_field_2	Scalar_field_3	Scalar_field_4	Scalar_field_5	R	G	B
745527.53000069	5205918.86000061	1835.29003906	478.000000	623.000000	611.000000	1099.000000	2193.000000	78	54	75
745527.22999954	5205918.88999939	1833.97998047	261.000000	428.000000	401.000000	796.000000	1813.000000	48	33	37
745527.96999931	5205918.61000061	1835.69995117	877.000000	1286.000000	1030.000000	2194.000000	3579.000000	137	124	145
745528.39999962	5205918.37000275	1833.54003906	374.000000	620.000000	565.000000	1359.000000	2812.000000	71	54	57
745528.19000053	5205918.45999908	1831.07995605	360.000000	623.000000	373.000000	1426.000000	2776.000000	44	54	54
745527.03000069	5205919.12999725	1834.98999023	403.000000	829.000000	488.000000	1807.000000	3526.000000	60	76	62
745526.97999954	5205918.30000305	1835.72998047	477.000000	691.000000	582.000000	1253.000000	2300.000000	73	61	75
745526.42000008	5205917.62999725	1830.34997559	931.000000	1647.000000	1290.000000	3075.000000	4581.000000	174	163	155
745527.22999954	5205918.30000305	1836.98999023	1504.000000	1737.000000	1620.000000	2407.000000	3677.000000	221	172	255
745527.23999977	5205917.77999878	1832.82995605	948.000000	1088.000000	1121.000000	1767.000000	2619.000000	150	103	158
745527.76000023	5205917.48000336	1833.94995117	990.000000	1306.000000	1214.000000	2070.000000	3060.000000	163	126	165
745527.95000076	5205917.33000183	1832.06994629	672.000000	908.000000	890.000000	1885.000000	3211.000000	117	84	109
745527.69000053	5205918.93000031	1834.35998535	402.000000	1024.000000	451.000000	2034.000000	3902.000000	55	97	62
745527.12999916	5205918.00000000	1836.79003906	1323.000000	1770.000000	1375.000000	3099.000000	4503.000000	186	176	224
745527.11000061	5205917.91999817	1835.91003418	980.000000	1599.000000	1360.000000	3122.000000	4901.000000	184	158	163
745527.10000038	5205917.88999939	1834.97998047	979.000000	1403.000000	1193.000000	2781.000000	4043.000000	161	137	163
745528.46999931	5205917.83000183	1831.78002930	596.000000	1464.000000	772.000000	2829.000000	4244.000000	100	143	96
745527.47999954	5205918.15000153	1837.23999023	2384.000000	2507.000000	2432.000000	3125.000000	4457.000000	255	254	255
745527.72999954	5205917.33999634	1832.40002441	947.000000	1283.000000	1442.000000	2631.000000	4023.000000	196	124	158
745526.77000046	5205918.41999817	1834.26000977	222.000000	340.000000	339.000000	822.000000	1573.000000	39	24	30
745527.26000023	5205918.75000000	1835.93994141	727.000000	884.000000	798.000000	1474.000000	2596.000000	104	82	119
745528.01000023	5205918.94999695	1834.53002930	427.000000	655.000000	539.000000	1203.000000	2062.000000	67	57	66
745526.53000069	5205918.79000092	1835.44995117	916.000000	1366.000000	967.000000	2514.000000	3830.000000	128	133	152
745526.97999954	5205918.19999695	1835.50000000	479.000000	728.000000	580.000000	1415.000000	2566.000000	73	65	75
745528.04999924	5205918.25000000	1831.50000000	410.000000	542.000000	530.000000	1107.000000	2123.000000	66	45	63
745527.82999992	5205917.01999664	1832.68994141	356.000000	777.000000	379.000000	1701.000000	3351.000000	44	70	54
745526.55999947	5205917.87000275	1834.05004883	665.000000	921.000000	826.000000	1786.000000	2744.000000	108	86	108
745527.54000092	5205916.70999908	1832.33996582	664.000000	1354.000000	806.000000	2781.000000	5322.000000	105	132	108
745527.35000038	5205917.95999908	1836.68005371	1651.000000	1877.000000	1774.000000	2633.000000	3588.000000	243	187	255
745525.97999954	5205917.84999847	1830.21997070	679.000000	2514.000000	1018.000000	5543.000000	8456.000000	136	255	110
745528.32999992	5205918.77999878	1834.06994629	1031.000000	1340.000000	1161.000000	2086.000000	3964.000000	156	130	172
745527.92000008	5205917.41000366	1832.02001953	1157.000000	1311.000000	1320.000000	2153.000000	3141.000000	179	127	194
745527.76000023	5205918.22000122	1836.36999512	872.000000	965.000000	1027.000000	1587.000000	2602.000000	137	90	144
745528.04999924	5205918.25000000	1831.50000000	418.000000	535.000000	547.000000	1093.000000	2112.000000	68	45	65
745527.00000000	5205917.84999847	1833.32995605	1090.000000	1250.000000	1330.000000	1812.000000	2464.000000	180	121	183
745527.07999992	5205917.83000183	1830.64001465	631.000000	1271.000000	765.000000	2595.000000	4237.000000	99	123	102
745527.51000023	5205917.41999817	1833.28002930	821.000000	985.000000	951.000000	1454.000000	2370.000000	126	92	135
745526.84000015	5205919.08000183	1835.26000977	1090.000000	1368.000000	1210.000000	2125.000000	3353.000000	163	133	183
745527.12999916	5205918.00000000	1836.79003906	1321.000000	1814.000000	1357.000000	3225.000000	4699.000000	184	180	223
745527.48999977	5205917.51000214	1833.18005371	918.000000	1043.000000	1028.000000	1555.000000	2538.000000	137	99	152
745527.80999947	5205917.37999725	1833.50000000	1318.000000	1382.000000	1449.000000	2024.000000	2746.000000	197	135	223
745527.70999908	5205917.66000366	1834.83996582	615.000000	1149.000000	746.000000	2616.000000	4463.000000	97	110	99
745528.04000092	5205917.44999695	1831.64001465	650.000000	1246.000000	764.000000	2453.000000	4090.000000	99	120	105
745528.37000084	5205918.76999664	1833.91003418	752.000000	1044.000000	853.000000	1766.000000	3197.000000	112	99	123
745527.93000031	5205917.98999786	1834.76000977	555.000000	761.000000	603.000000	1560.000000	2720.000000	76	69	89
745527.07999992	5205918.01000214	1835.69995117	824.000000	1253.000000	987.000000	2058.000000	3417.000000	131	121	136
745528.31999969	5205919.05999756	1833.66003418	615.000000	932.000000	726.000000	1827.000000	3431.000000	94	87	99
745526.88999939	5205917.98000336	1832.57995605	579.000000	1044.000000	751.000000	2003.000000	3189.000000	97	99	93
745527.02000046	5205917.88999939	1833.50000000	841.000000	1017.000000	1011.000000	1587.000000	2291.000000	135	96	139
745528.04999924	5205917.52999878	1833.23999023	731.000000	920.000000	813.000000	1655.000000	2503.000000	106	86	120
745528.04000092	5205917.44999695	1831.64001465	650.000000	1246.000000	764.000000	2453.000000	4090.000000	99	120	105
745527.30999947	5205917.48000336	1832.42004395	958.000000	1160.000000	1148.000000	1849.000000	2672.000000	154	111	159
745528.15999985	5205917.62000275	1832.36999512	584.000000	924.000000	669.000000	1937.000000	3055.000000	86	86	94
745527.56999969	5205917.51999664	1834.55004883	1115.000000	1361.000000	1260.000000	2142.000000	3239.000000	170	132	187
745527.84000015	5205918.88999939	1835.29003906	526.000000	696.000000	640.000000	1133.000000	2651.000000	82	62	84
745527.62000084	5205918.02999878	1836.52001953	1134.000000	1152.000000	1289.000000	1766.000000	2561.000000	174	110	190
745527.40999985	5205917.19000244	1831.22998047	413.000000	666.000000	437.000000	1692.000000	3007.000000	53	59	64
745527.47999954	5205918.05000305	1837.02001953	1716.000000	1841.000000	1823.000000	2496.000000	3569.000000	250	183	255
745528.47999954	5205917.79000092	1832.16003418	726.000000	1100.000000	917.000000	1867.000000	3169.000000	121	105	119
745526.54999924	5205918.34999847	1834.19995117	354.000000	532.000000	474.000000	1067.000000	1824.000000	58	44	53
745527.38999939	5205917.72000122	1833.96997070	808.000000	1159.000000	1032.000000	1937.000000	2963.000000	138	111	133
745527.80999947	5205917.56999969	1834.06005859	888.000000	1100.000000	1087.000000	1805.000000	2764.000000	145	105	147
745527.25000000	5205917.76999664	1835.45996094	1074.000000	1362.000000	1224.000000	2257.000000	3367.000000	165	132	180
745527.29000092	5205917.87999725	1834.09997559	505.000000	787.000000	635.000000	1633.000000	2607.000000	81	71	80
745527.00000000	5205918.22000122	1834.52001953	770.000000	1015.000000	899.000000	1721.000000	2399.000000	119	96	126
745527.93000031	5205917.33000183	1832.78002930	630.000000	678.000000	699.000000	1265.000000	2201.000000	90	60	102
745527.10000038	5205917.91999817	1834.59997559	473.000000	661.000000	544.000000	1385.000000	2379.000000	68	58	74
745527.36000061	5205917.15000153	1830.63000488	540.000000	2277.000000	644.000000	5403.000000	9263.000000	82	229	86
745527.07999992	5205918.08000183	1836.19995117	775.000000	1067.000000	903.000000	1857.000000	2888.000000	119	101	127
745527.88999939	5205918.91000366	1834.84997559	582.000000	903.000000	701.000000	1588.000000	2732.000000	90	84	93
745527.80999947	5205918.97000122	1834.04003906	341.000000	669.000000	405.000000	1259.000000	2285.000000	48	59	51
745527.12999916	5205917.55999756	1830.67004395	618.000000	1682.000000	802.000000	3461.000000	6089.000000	105	166	100
745526.95999908	5205917.83999634	1831.68994141	556.000000	630.000000	676.000000	1195.000000	2010.000000	87	55	89
745527.97999954	5205917.76000214	1834.35998535	356.000000	585.000000	433.000000	1347.000000	2887.000000	52	50	54
745526.69000053	5205918.79000092	1833.92004395	301.000000	755.000000	346.000000	1655.000000	2931.000000	40	68	44
745527.05999947	5205917.56999969	1831.55004883	745.000000	919.000000	899.000000	1451.000000	2316.000000	119	85	122
745527.10000038	5205917.93000031	1830.10998535	486.000000	1153.000000	708.000000	2760.000000	4703.000000	91	110	77
745527.12999916	5205917.88999939	1835.41003418	876.000000	1298.000000	1040.000000	2197.000000	3330.000000	139	126	145
745528.09000015	5205917.51999664	1831.92004395	878.000000	1376.000000	972.000000	2876.000000	4285.000000	129	134	145
745528.52000046	5205918.16999817	1831.86999512	653.000000	959.000000	698.000000	1533.000000	2937.000000	90	90	106
745527.15999985	5205918.06999969	1836.57995605	1200.000000	1271.000000	1315.000000	1934.000000	2897.000000	178	123	202
745528.59000015	5205918.22000122	1831.59997559	398.000000	963.000000	552.000000	1623.000000	3249.000000	69	90	61
745526.64999962	5205917.12000275	1830.07995605	778.000000	2039.000000	880.000000	4616.000000	7718.000000	116	204	128
745527.00000000	5205918.33999634	1835.83996582	756.000000	903.000000	821.000000	1329.000000	2447.000000	107	84	124
745528.22999954	5205918.91000366	1834.46997070	794.000000	872.000000	861.000000	1526.000000	2817.000000	113	80	131
745526.96999931	5205918.94000244	1835.45996094	730.000000	1091.000000	897.000000	1930.000000	3407.000000	118	104	119
745527.06999969	5205918.97000122	1832.72998047	376.000000	691.000000	448.000000	1211.000000	2495.000000	54	61	57
745526.98999977	5205917.72000122	1832.21997070	804.000000	935.000000	898.000000	1529.000000	2424.000000	118	87	132
745526.92000008	5205918.81999969	1835.61999512	910.000000	1256.000000	1107.000000	1945.000000	3270.000000	148	121	151
745527.20999908	5205918.98000336	1835.03002930	434.000000	739.000000	513.000000	1476.000000	2901.000000	64	66	67
745527.28000069	5205918.25000000	1837.26000977	1949.000000	2249.000000	2100.000000	2885.000000	4095.000000	255	226	255
745527.30999947	5205918.70999908	1836.09997559	722.000000	876.000000	830.000000	1537.000000	2632.000000	109	81	118
745527.07999992	5205917.87999725	1830.16003418	544.000000	1165.000000	763.000000	2665.000000	4503.000000	99	111	87
745526.98999977	5205917.80000305	1832.60998535	751.000000	1024.000000	976.000000	1725.000000	2604.000000	130	97	123
745527.29000092	5205917.87000275	1833.00000000	961.000000	1123.000000	1163.000000	1869.000000	2612.000000	156	107	160
745527.89999962	5205918.55999756	1835.91003418	826.000000	1154.000000	906.000000	2030.000000	3493.000000	120	110	136
745527.59000015	5205917.44999695	1834.55004883	1247.000000	1551.000000	1371.000000	2027.000000	2987.000000	186	152	210
745528.19000053	5205916.94000244	1831.15002441	643.000000	1036.000000	757.000000	2339.000000	3940.000000	98	98	104
745528.00000000	5205918.41999817	1835.68005371	853.000000	1193.000000	1011.000000	1785.000000	3266.000000	135	114	141
745527.18000031	5205918.91000366	1834.04003906	269.000000	437.000000	415.000000	803.000000	1826.000000	50	34	38
745526.84000015	5205919.08000183	1835.26000977	1039.000000	1331.000000	1184.000000	2096.000000	3307.000000	159	129	174
745528.42000008	5205918.47000122	1833.00000000	403.000000	824.000000	529.000000	1651.000000	3002.000000	66	75	62
745527.10000038	5205917.93000031	1830.10998535	486.000000	1153.000000	708.000000	2760.000000	4703.000000	91	110	77
745526.95999908	5205917.83999634	1831.68994141	556.000000	630.000000	676.000000	1195.000000	2010.000000	87	55	89
745527.11000061	5205918.87000275	1835.45996094	683.000000	970.000000	794.000000	1574.000000	2809.000000	104	91	111
745527.78000069	5205918.38999939	1836.39001465	1008.000000	1197.000000	1135.000000	1883.000000	2931.000000	152	115	168
745527.39999962	5205917.68000031	1835.60998535	1023.000000	1530.000000	1216.000000	2851.000000	4454.000000	164	150	171
745528.02000046	5205918.48000336	1831.14001465	292.000000	520.000000	465.000000	909.000000	1754.000000	57	43	43
745528.14999962	5205917.55999756	1833.72998047	533.000000	1453.000000	716.000000	3759.000000	6348.000000	92	142	85
745528.60000038	5205917.91000366	1832.22998047	543.000000	1077.000000	734.000000	2226.000000	4003.000000	95	102	87
745527.52000046	5205917.77999878	1835.89001465	919.000000	1105.000000	1126.000000	1901.000000	2911.000000	151	105	153
745527.03000069	5205919.12999725	1834.98999023	360.000000	799.000000	447.000000	1785.000000	3520.000000	54	73	54
745526.79000092	5205917.66000366	1830.07995605	426.000000	822.000000	574.000000	1730.000000	3093.000000	72	75	66
745526.62000084	5205918.72000122	1834.40002441	182.000000	506.000000	329.000000	1096.000000	2091.000000	37	42	23
745526.79999924	5205918.01000214	1833.94995117	1322.000000	1330.000000	1376.000000	1925.000000	2620.000000	187	129	223
745528.59000015	5205918.22000122	1831.59997559	398.000000	963.000000	552.000000	1623.000000	3249.000000	69	90	61
745527.76000023	5205918.98000336	1834.19995117	314.000000	609.000000	391.000000	1309.000000	2522.000000	46	53	46
745527.52000046	5205917.94000244	1836.72998047	1790.000000	1941.000000	1929.000000	2488.000000	3373.000000	255	194	255
745528.05999947	5205918.90000153	1834.80004883	789.000000	1016.000000	950.000000	1350.000000	2098.000000	126	96	130
745527.72999954	5205918.75000000	1835.50000000	753.000000	887.000000	816.000000	1453.000000	2619.000000	107	82	123
745527.27000046	5205918.83000183	1833.15002441	348.000000	481.000000	458.000000	962.000000	1936.000000	56	39	52
745528.20999908	5205917.63999939	1831.93005371	812.000000	1139.000000	896.000000	2146.000000	3469.000000	118	109	134
745527.56999969	5205917.59999847	1834.93994141	651.000000	1308.000000	808.000000	2973.000000	5232.000000	106	127	106
745527.67000008	5205918.91999817	1833.97998047	314.000000	459.000000	408.000000	771.000000	1559.000000	49	37	46
745527.70999908	5205918.23000336	1836.54003906	1020.000000	1096.000000	1180.000000	1856.000000	2768.000000	159	104	170
745527.47999954	5205918.15000153	1837.23999023	2384.000000	2507.000000	2432.000000	3125.000000	4457.000000	255	254	255
745526.51000023	5205917.95999908	1833.40002441	411.000000	999.000000	497.000000	1991.000000	3259.000000	61	94	63
745526.79999924	5205917.86000061	1832.94995117	512.000000	745.000000	654.000000	1503.000000	2739.000000	84	67	81
745526.88999939	5205917.97000122	1831.43005371	552.000000	1211.000000	688.000000	2572.000000	4333.000000	89	116	88
745527.87999916	5205918.06999969	1835.47998047	1079.000000	1204.000000	1217.000000	1827.000000	2489.000000	164	116	181
745526.81999969	5205917.98000336	1832.25000000	713.000000	891.000000	819.000000	1616.000000	2454.000000	107	82	116
745527.73999977	5205917.87000275	1835.73999023	1083.000000	1626.000000	1205.000000	2568.000000	4037.000000	162	160	181
745527.06999969	5205918.97000122	1832.72998047	376.000000	691.000000	448.000000	1211.000000	2495.000000	54	61	57
745527.38999939	5205917.04000092	1832.20996094	596.000000	772.000000	769.000000	1347.000000	2546.000000	100	70	96
745527.76000023	5205917.90000153	1835.90002441	834.000000	1060.000000	1041.000000	1594.000000	2562.000000	139	100	138
745527.04999924	5205918.02999878	1834.98999023	921.000000	1129.000000	1011.000000	2046.000000	3144.000000	135	108	153
745528.02000046	5205918.48000336	1831.14001465	292.000000	520.000000	465.000000	909.000000	1754.000000	57	43	43
745526.79000092	5205917.66000366	1830.07995605	426.000000	822.000000	574.000000	1730.000000	3093.000000	72	75	66
745527.04999924	5205918.38999939	1836.33996582	977.000000	993.000000	1046.000000	1654.000000	2857.000000	140	93	163
745526.75000000	5205918.26000214	1834.14001465	671.000000	731.000000	771.000000	1201.000000	1789.000000	100	65	109
745527.29999924	5205918.80999756	1833.81005859	214.000000	375.000000	319.000000	755.000000	1735.000000	36	28	29
745527.71999931	5205918.94000244	1834.80004883	528.000000	821.000000	711.000000	1551.000000	2586.000000	92	75	84
745528.15999985	5205918.48000336	1830.36999512	238.000000	937.000000	283.000000	2316.000000	4670.000000	31	87	33
745526.70000076	5205918.05999756	1833.94995117	1222.000000	1204.000000	1315.000000	1793.000000	2514.000000	178	116	206
745526.54999924	5205917.38999939	1830.28002930	566.000000	1305.000000	725.000000	3197.000000	5152.000000	94	126	91
745527.87999916	5205918.05999756	1835.54003906	1089.000000	1227.000000	1232.000000	1856.000000	2509.000000	166	118	182
745528.22999954	5205918.44000244	1834.19995117	602.000000	750.000000	579.000000	1064.000000	2284.000000	73	67	97
745527.28000069	5205917.84999847	1836.33996582	1149.000000	1293.000000	1256.000000	1942.000000	2971.000000	169	125	193
745527.22999954	5205917.36000061	1830.97998047	638.000000	1730.000000	812.000000	3467.000000	5627.000000	106	171	103
745527.26000023	5205917.33000183	1831.73999023	633.000000	1046.000000	796.000000	2162.000000	3767.000000	104	99	102
745527.63999939	5205917.26000214	1833.69995117	999.000000	1093.000000	1098.000000	1664.000000	2645.000000	147	104	167
745527.70999908	5205917.26000214	1832.77001953	618.000000	1126.000000	621.000000	2207.000000	4228.000000	79	107	100
745527.89999962	5205919.20999908	1832.35998535	290.000000	567.000000	311.000000	1268.000000	2637.000000	35	48	42
745527.89999962	5205917.73999786	1834.34997559	437.000000	676.000000	530.000000	1476.000000	2964.000000	66	60	68
